id,eventId,category,contactName,contactEmail,contactPhone,status,quoteAmount,quoteDetails,recommended,contactedAt,respondedAt,notes,createdAt,updatedAt
VO-332e5e60,EVT-927ea44b,Photography,"SF Photo Agency",info@sfphotoagency.com,,researching,,,1,"2026-03-01 01:47:33",,"Specializes in corporate events, galas, conferences. 24-hour delivery. Website: sfphotoagency.com","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-ba5a299c,EVT-927ea44b,Photography,"Starscape Studios",,,researching,,,1,"2026-03-01 01:47:33",,"Event photographers covering corporate galas, VIP gatherings, red carpet events. Website: starscapestudios.com","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-2566df71,EVT-927ea44b,Photography,"Drew Altizer Photography",,,researching,,,1,"2026-03-01 01:47:33",,"SF-based event photographers specializing in PR, corporate events, marketing. Website: drewaltizer.com","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-66a79014,EVT-927ea44b,Photography,"Show Ready",,,researching,,,1,"2026-03-01 01:47:33",,"6+ years experience with social events, corporate parties, non-profit galas. Website: showreadyphoto.com","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-3577f33b,EVT-927ea44b,Photography,"Michaela Joy Photography",mjoy@mjoyphoto.com,,researching,,,1,"2026-03-01 01:47:33",,"Corporate event photography with customized experiences. Website: mjoyphoto.com","2026-03-01 01:47:33","2026-03-10 16:08:51"
VO-a1e316fc,EVT-927ea44b,Bartending,"Bartender Company",,,researching,,,1,"2026-03-01 01:47:33",,"Luxury mobile bartending, 19 years experience, full-service including alcohol. Website: bartendercompany.com","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-5d340fda,EVT-927ea44b,Bartending,"The Liquid Caterers",theliquidcaterers@gmail.com,,researching,,,1,"2026-03-01 01:47:33",,"DUPLICATE ENTRY - same vendor as vo-senegal-liquid. Mobile bartending, 1849 Lincoln Way SF. Phone: 510-545-6154.","2026-03-01 01:47:33","2026-03-11 12:14:34"
VO-fc3b537b,EVT-927ea44b,Decor,"Flowers Valley",,,researching,,,1,"2026-03-01 01:47:33",,"Full-service floral design for exclusive celebrations, luxury wedding florals. Website: theflowersvalley.com","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-26abf798,EVT-927ea44b,Decor,"Ash + Oak",,,researching,,,1,"2026-03-01 01:47:33",,"SF floral atelier, sculptural modern luxury arrangements, art-driven design. Website: ashandoak.co","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-4293795d,EVT-927ea44b,Decor,"Three Swords Floral Co.",,,researching,,,1,"2026-03-01 01:47:33",,"Award-winning SF florist, immersive installations, centerpieces. Website: threeswordsfloralco.com","2026-03-01 01:47:33","2026-03-01 01:47:33"
VO-8d94ccff,EVT-jazz-supper-feb25,Entertainment,"Jeff Kroll / Cats Corner SF",,,researching,,,1,"2026-03-01 01:48:45",,"1920s Charleston specialist. Teaches and performs nationally. Perfect for authentic Charleston lessons. Website: catscornersf.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-573b937b,EVT-jazz-supper-feb25,Entertainment,"San Francisco Social Club",,,researching,,,1,"2026-03-01 01:48:45",,"Swing and vernacular dance lessons in SF. Experienced instructors. Website: sanfranciscosocialclub.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-94bc9e09,EVT-jazz-supper-feb25,Entertainment,MyCharleston,,,researching,,,1,"2026-03-01 01:48:45",,"1920s Partner Charleston specialists. Six-week courses, blend of teaching approaches. Website: mycharlestondance.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-e73b6909,EVT-jazz-supper-feb25,Entertainment,"Nathan / Swing or Nothing",,,researching,,,1,"2026-03-01 01:48:45",,"Regular swing dance and Lindy Hop instructor in SF since 2001. Group classes available. Website: swingornothing.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-83907c70,EVT-jazz-supper-feb25,"Costume Rental","Woodbridge Costume Rentals",,,researching,,,1,"2026-03-01 01:48:45",,"1920s gangster & flapper costumes. Fringe, sequins, beads, feathered headbands, gloves, pearls. Website: woodbridgecostumes.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-fb30f407,EVT-jazz-supper-feb25,"Costume Rental","Natashas Attic",,,researching,,,1,"2026-03-01 01:48:45",,"1920s costumes for men, women, and kids. Flapper, gangster, zoot suits, Chicago-style. Website: natashasattic.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-5d0dec20,EVT-jazz-supper-feb25,"Costume Rental","Mr Funs",,,researching,,,1,"2026-03-01 01:48:45",,"Roaring 20s elegance. Flapper costumes for Gatsby-themed events. Website: mrfuns.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-273ea8b7,EVT-jazz-supper-feb25,Photography,"Mandee Johnson Photography",,,researching,,,1,"2026-03-01 01:48:45",,"Captured 1920s speakeasy themed SF wedding. Theatrical cabaret experience. Vintage event specialist.","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-37676325,EVT-jazz-supper-feb25,Photography,"Vintage Reveries",,,researching,,,1,"2026-03-01 01:48:45",,"1920s styled photoshoots. Historical detail focus, authentic Jazz Age styling. Website: vintagereveries.com","2026-03-01 01:48:45","2026-03-01 01:48:45"
VO-59abe9ca,EVT-senegalese-feb27,Entertainment,"Griot Chinyere",,,researching,,,1,"2026-03-01 01:50:37",,"African storyteller and performance facilitator. Movement stylist, percussionist, combines rhythm and drama. West African oral tradition specialist. Website: shanti-chi.com","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-6db93077,EVT-senegalese-feb27,Entertainment,"Duniya Dance & Drum Company",,,researching,,,1,"2026-03-01 01:50:37",,"Explores Guinea-Cuba cultural relationship, West African dance & percussion. African Arts Festival experience. Website: duniyadance.com","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-0d98b9ea,EVT-senegalese-feb27,Decor,"Luwame Events",,,researching,,,1,"2026-03-01 01:50:37",,"African royalty themed events, West African cultural decorations, authentic styling. Rose Petal Ladies Coming to America theme experience. Website: luwame.com","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-3ddb5d91,EVT-senegalese-feb27,Decor,"Ashley Kelemen Photography + Thorne Artistry",,,researching,,,1,"2026-03-01 01:50:37",,"African-themed event styling and photography. Cultural honor focus, authentic decor design.","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-305d5e44,EVT-senegalese-feb27,"AV Production","Verducci Event Productions",info@wearevep.com,"(415) 545-8635",researching,,,1,"2026-03-01 01:50:37",,"Research completed Mar 6 2026 12:40 PM PST - Website: wearevep.com, Address: 2824 8th St Berkeley CA, Services: DJ, AV, lighting, photobooth, video, live-streaming","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-70be1451,EVT-senegalese-feb27,"AV Production","Impact SF",,,researching,,,1,"2026-03-01 01:50:37",,"Premier women-owned AV company in SF Bay Area. Event lighting, audio, video rentals. Website: impactsf.com","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-20a95937,EVT-senegalese-feb27,"AV Production","ON Services",,,researching,,,1,"2026-03-01 01:50:37",,"Large selection high-end AV equipment, state-of-the-art technology. Expert AV professionals. Website: onservices.com","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-32925cc6,EVT-senegalese-feb27,"AV Production","AVT Productions",,,researching,,,1,"2026-03-01 01:50:37",,"Audio visual solutions for events. Meeting planners, event professionals, marketing teams. Website: avtproductions.com","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-c0d985df,EVT-senegalese-feb27,"AV Production","MEGA Event Production",,,researching,,,1,"2026-03-01 01:50:37",,"SF Bay Area event production specialist. AV, stage, lighting equipment rental. Conferences, corporate, special events. Website: megaeventproduction.com","2026-03-01 01:50:37","2026-03-01 01:50:37"
VO-d05eba52,EVT-928,"Specialty Equipment","Ideas Events & Rentals - Atmosphere Decor",,,researching,,,1,"2026-03-01 01:53:50",,"Premium champagne hedge walls, columns, obelisks, fountains, gates. Bay Area event rentals. Website: ideas-events.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-aba5f0dd,EVT-928,"Specialty Equipment","Dizajner Events",,,researching,,,1,"2026-03-01 01:53:50",,"Champagne tower service with professional pouring, dry-ice handlers, continued guest service. Website: dizajnerevents.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-b2a73eb9,EVT-928,Entertainment,"One True Love Vintage",,,researching,,,1,"2026-03-01 01:53:50",,"Vintage lawn games: Bocce Ball ($125), Croquet Set ($50), Life Size Jenga ($65), Connect Four. Website: onetruelovevintage.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-781f8dd3,EVT-928,Entertainment,"Arcade Party Rental",,,researching,,,1,"2026-03-01 01:53:50",,"Lawn game rentals serving SF Bay Area, Silicon Valley. Bocce Ball, outdoor games. Website: arcadepartyrental.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-ced2a278,EVT-928,Entertainment,"Video Amusement",,,researching,,,1,"2026-03-01 01:53:50",,"Outdoor event rentals: Bocce, Horseshoes, classic lawn games. Bay Area. Website: videoamusement.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-f29ed443,EVT-928,Decor,"Catalyst Arts",,,researching,,,1,"2026-03-01 01:53:50",,"1920s/Gatsby themed event specialists. Flappers as greeters/dancers/living decor. Art Deco expertise. Website: catalystarts.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-db1d5f64,EVT-928,Decor,"DecoDance SF",,,researching,,,1,"2026-03-01 01:53:50",,"Art Deco style specialists. 1920s Gatsby decadence, mixology, vintage styling expertise. 1160 Polk St SF. Website: decodancesf.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-b0e3010b,EVT-928,Decor,"Event Prop Hire",,,researching,,,1,"2026-03-01 01:53:50",,"1920s themed decor rental. Jazz Age glitz, glamour, drama. Gatsby parties, prohibition soirées. Website: eventprophire.com","2026-03-01 01:53:50","2026-03-01 01:53:50"
VO-8d19f545,EVT-botanical-feb27,Lighting,"Inspire Productions",,,researching,,,1,"2026-03-01 01:58:45",,"Event lighting rental in SF Bay Area. Specialty lighting for outdoor applications. Lowest prices guarantee. Website: inspiremyevent.com","2026-03-01 01:58:45","2026-03-01 01:58:45"
VO-dbcd9aca,EVT-botanical-feb27,Lighting,"Brilliant Event Lighting",,,researching,,,1,"2026-03-01 01:58:45",,"Garden lighting specialist. Café string lights, warm ambiance for outdoor celebrations. Website: brillianteventlighting.com","2026-03-01 01:58:45","2026-03-01 01:58:45"
VO-4e7c4ba6,EVT-botanical-feb27,Lighting,"Stage Lights and Sound",,,researching,,,1,"2026-03-01 01:58:45",,"Full service event lighting. LED technology for indoor/outdoor. Gobo lights, follow spots, custom installation. SF Bay Area. Website: stagelightsandsound.com","2026-03-01 01:58:45","2026-03-01 01:58:45"
VO-e0dbdd19,EVT-botanical-feb27,Lighting,Hevilite,,,researching,,,1,"2026-03-01 01:58:45",,"LED outdoor accent lighting. Garden and yard accent specialists. Perfect brightness for botanical settings. Website: hevilite.com","2026-03-01 01:58:45","2026-03-01 01:58:45"
VO-284ac0c0,EVT-botanical-feb27,"Live Music","Undiscovered Music Network SF",,,researching,,,1,"2026-03-01 01:58:45",,"Acoustic musicians for intimate venues. Local SF talent for garden party ambiance. Website: undiscovered.music","2026-03-01 01:58:45","2026-03-01 01:58:45"
VO-7b1ed5a9,EVT-botanical-feb27,"Live Music","BFF.fm / Local Underground Radio",,,researching,,,1,"2026-03-01 01:58:45",,"SF underground radio connecting to local musicians. Acoustic/ambient talent pool. Includes KUSF, Sutro FM connections.","2026-03-01 01:58:45","2026-03-01 01:58:45"
VO-91d8915b,EVT-culinary-feb25,Photography,"JBJ Pictures",,,researching,,,1,"2026-03-01 02:03:49",,"SF-based corporate event videography and photography. Captures essence of events. Website: jbjpictures.com","2026-03-01 02:03:49","2026-03-01 02:03:49"
VO-64fc75cf,EVT-culinary-feb25,Photography,"Cyntia Apps Photography",,,researching,,,1,"2026-03-01 02:03:49",,"Food photography specialist. Styled food shots, social media content. Website: cyntiaappsphotography.com","2026-03-01 02:03:49","2026-03-01 02:03:49"
VO-6faf5a6d,EVT-culinary-feb25,Photography,Photosprouts,,,researching,,,1,"2026-03-01 02:03:49",,"Food photography experts. Camera angles, composition, professional styling. Website: photosprouts.com","2026-03-01 02:03:49","2026-03-01 02:03:49"
VO-793f9c1d,EVT-culinary-feb25,Prizes/Awards,"Crown Awards",,,researching,,,1,"2026-03-01 02:03:49",,"Cup trophies, custom awards, FREE engraving up to 40 chars. Fast shipping. Website: crownawards.com","2026-03-01 02:03:49","2026-03-01 02:03:49"
VO-e320d8c7,EVT-culinary-feb25,Prizes/Awards,"EGO Enterprises",,,researching,,,1,"2026-03-01 02:03:49",,"SF diamond/laser engraving. Plaques, awards, trophies, medals, custom bases. Website: egoengravers.com","2026-03-01 02:03:49","2026-03-01 02:03:49"
VO-e4e7b048,EVT-culinary-feb25,Prizes/Awards,"Awarding You",,,researching,,,1,"2026-03-01 02:03:49",,"Custom awards, trophies, plaques for SF area. Personalization and shipping options. Website: awardingyou.com","2026-03-01 02:03:49","2026-03-01 02:03:49"
VO-5cafe9de,EVT-culinary-feb25,Prizes/Awards,"Edco Awards",,,researching,,,1,"2026-03-01 02:03:49",,"Premium crystal, glass, acrylic, wood trophies. Free shipping, on-time delivery SF. Buy factory direct. Website: edco.com","2026-03-01 02:03:49","2026-03-01 02:03:49"
VO-ac1192ee,EVT-moonlight-feb27,"Furniture Rental","Bright Event Rentals",,,researching,,,1,"2026-03-01 02:08:55",,"Lounge furniture, outdoor event setups. SF Bay Area. Everything for outdoor venues. Website: bright.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-8ee34898,EVT-moonlight-feb27,"Furniture Rental","Novo Studio Events",,,researching,,,1,"2026-03-01 02:08:55",,"Top event furniture rental SF, LA, San Diego, Las Vegas. Modern lounge seating. Website: novostudioevents.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-dbd39ae9,EVT-moonlight-feb27,"Furniture Rental","Abbey Party Rents",,,researching,,,1,"2026-03-01 02:08:55",,"Extensive collection: tents, tables, linens, seating, event production. SF specialist. Website: abbeyrentssf.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-fda64374,EVT-moonlight-feb27,"Furniture Rental","CORT Events",,,researching,,,1,"2026-03-01 02:08:55",,"Corporate event furniture rental SF. Diverse inventory satisfies brand goals. Website: cortevents.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-6b37a219,EVT-moonlight-feb27,"Film Licensing","MPLC - Motion Picture Licensing Corporation",,,researching,,,1,"2026-03-01 02:08:55",,"Blanket licensing specialist. Legal compliant way to show copyright-protected content publicly. Website: us.mplc.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-82f85a26,EVT-moonlight-feb27,"Film Licensing","FunFlicks Movie Licensing",,,researching,,,1,"2026-03-01 02:08:55",,"Date-specific movie licensing for outdoor events. Customer service support. Website: funflicks.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-72c434bd,EVT-moonlight-feb27,"AV Production","FunFlicks CA",sf@funflicks.com,,researching,,,1,"2026-03-01 02:08:55",,"FunFlicks California - outdoor movie screen rentals. SF office phone: 510-633-2769. Hours: 9AM-5PM PST. Inflatable screens, projectors, sound systems.","2026-03-01 02:08:55","2026-03-11 12:35:09"
VO-24237487,EVT-moonlight-feb27,"AV Production","Mega Outdoor Movies",,,researching,,,1,"2026-03-01 02:08:55",,"Premier outdoor projector and screen rental SF. Top-quality equipment, hassle-free setup. Website: megaoutdoormovies.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-f0098329,EVT-moonlight-feb27,"AV Production","Fog City AV Rentals",,,researching,,,1,"2026-03-01 02:08:55",,"Decade+ experience with outdoor movie rentals SF Bay Area. Hundreds of events. Website: fogcityaudiovisual.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-6fa556c3,EVT-moonlight-feb27,"AV Production","Lets Party Salinas",,,researching,,,1,"2026-03-01 02:08:55",,"Drive-in style movie nights. Inflatable screen with projector rental. SF Bay Area. Website: letspartysalinas.com","2026-03-01 02:08:55","2026-03-01 02:08:55"
VO-d159a5b9,EVT-930,Sommelier,"San Francisco Wine School",,,researching,,,1,"2026-03-01 02:13:54",,"Master Sommelier David Glancy. Private dining wine pairing experiences. Educational and engaging. Website: sanfranciscowineschool.com","2026-03-01 02:13:54","2026-03-01 02:13:54"
VO-90f7abd7,EVT-930,Sommelier,"The Sommelier Company",,,researching,,,1,"2026-03-01 02:13:54",,"Wine experts for private and corporate events. Sommeliers and wine educators. Website: sommeliercompany.com","2026-03-01 02:13:54","2026-03-01 02:13:54"
VO-f8f417c8,EVT-930,Sommelier,"San Francisco Wine Center",info@sfwinecenter.com,,researching,,,1,"2026-03-01 02:13:54",,"Wine storage, tastings, and sommelier services. Contact: Brian at 415.272.4046 or info@sfwinecenter.com","2026-03-01 02:13:54","2026-03-11 11:34:19"
VO-0056b796,EVT-930,"Live Music","Patrick Liddell - Lounge Piano",,,researching,,,1,"2026-03-01 02:13:54",,"Light piano arrangements: jazz, rock, R&B, pop, classical. 2000+ tunes, up to 4 hours background music. The Bash profile.","2026-03-01 02:13:54","2026-03-01 02:13:54"
VO-d6d6cb9c,EVT-930,"Live Music","GigSalad Jazz Pianists SF",,,researching,,,1,"2026-03-01 02:13:54",,"Jazz pianists available for intimate events. Solo or small group. Background to feature performances. Website: gigsalad.com","2026-03-01 02:13:54","2026-03-01 02:13:54"
VO-78f0456d,EVT-930,"Live Music","Sheba Piano Lounge Network",,,researching,,,1,"2026-03-01 02:13:54",,"SF historical music district piano lounge. Live music 5 nights/week. Connection to local jazz pianist talent pool. Website: shebapianolounge.com","2026-03-01 02:13:54","2026-03-01 02:13:54"
VO-1ae8c26b,EVT-be0b2d9a,Decor,"Monte Carlo Productions",,,researching,,,1,"2026-03-01 02:16:18",,"1920s speakeasy themed party props. Vintage touches, Gatsby flair, authentic prohibition-era decor. Website: montecarloprod.com","2026-03-01 02:16:18","2026-03-01 02:16:18"
VO-d9c826da,EVT-be0b2d9a,Decor,"MDM Entertainment",,,researching,,,1,"2026-03-01 02:16:18",,"1920s Prohibition themed party specialists. Vintage decor, jazz music coordination, flapper fashion. Website: mdmentertainment.com","2026-03-01 02:16:18","2026-03-01 02:16:18"
VO-43394494,EVT-be0b2d9a,Lighting,"Ideas Events & Rentals - Lighting",,,researching,,,1,"2026-03-01 02:16:18",,"Premium lighting: elegant chandeliers, Edison bulbs, candlesticks, candelabras. Mood ambiance specialists. SF Bay Area. Website: ideas-events.com","2026-03-01 02:16:18","2026-03-01 02:16:18"
VO-02c87edf,EVT-931,Entertainment,"Charles F. Hagar Planetarium - SFSU",,,researching,,,1,"2026-03-01 02:18:42",,"Live interactive planetarium shows. Simulate sky from anywhere on Earth, any time. 45-person capacity. Website: physics.sfsu.edu/planetarium","2026-03-01 02:18:42","2026-03-01 02:18:42"
VO-d92775e4,EVT-931,Entertainment,"College of San Mateo Planetarium",,,researching,,,1,"2026-03-01 02:18:42",,"""The Sky Tonight"" shows with astronomy educators. Educational and entertaining. Website: collegeofsanmateo.edu/astronomy","2026-03-01 02:18:42","2026-03-01 02:18:42"
